X,Y,LATITUDE,LONGITUDE,PARAMETERS,OBJECTID,STREAM_NAME,STATION_DESCRIPTION,STATION,SURVEY_PROGRAM_CODES,STA_LV1_CODE,LV1_DESCRIPTION,STA_LV2_CODE,LV2_DESCRIPTION,STA_LV3_CODE,LV3_DESCRIPTION,STA_LV4_CODE,LV4_DESCRIPTION,STA_LV5_CODE,LV5_DESCRIPTION,HUC_12,HUC_12_NAME,VAHU5,VAHU6,DOWNSTREAM_HUC_12,VADEQ_ADMIN_REGION,MONITORING_REGION,STATION_ALIAS,STATION_COMMENT,FIRST_SAMPLE_DATE,LAST_SAMPLE_DATE,SAMPLE_COUNT,FIRST_FISH_DATE,LAST_FISH_DATE,FISH_COUNT,FIRST_BENTHIC_DATE,LAST_BENTHIC_DATE,BENTHIC_N,WQX_DESCRIPTION,WQX_LOCATION
-9245454.7754,4408176.9746,36.777777778,-83.053333334,"SS=Varied, refer_to_the_individual_special_study_QAPP_and_documentation.",999,Straight Creek,"Mouth, Rt. 606 Bridge # 6469, Dnst Stone",6BSRA000.11,SS,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,BIO,Biological Monitoring Site,060102060203,Stone Creek,TP-B,TP08,060102060204,Southwest,SWRO,,Class IV,10/31/2000,12/17/2024,23,,,,12/09/2003,09/24/2024,14,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8637619.4335,4565202.9772,37.89925,-77.593055555,"SS=Varied, refer_to_the_individual_special_study_QAPP_and_documentation.",1000,Beaverdam Creek,Beaverdam Creek At Rt. 601,8-BDC000.05,SS,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,020801060702,Lower Little River,YO-G,YO25,020801060803,Piedmont,PRO,,2009 AW site,02/03/2009,11/18/2010,12,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8633228.4981,4544012.7169,37.748888889,-77.553611111,"SS=Varied, refer_to_the_individual_special_study_QAPP_and_documentation.",1001,Stagg Creek,Stagg Creek At Rt. 657 Nr Lanes Corner,8-STG005.46,SS,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,020801060304,South Anna River-Cedar Creek,YO-C,YO11,020801060901,Piedmont,PRO,,To check high TP from George Mason sample 2003,09/30/2004,12/22/2014,24,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8594730.5075,4536561.5579,37.695944444,-77.207777778,"SS=Varied, refer_to_the_individual_special_study_QAPP_and_documentation.",1002,UT to Pamunkey River (PMK),Ut To Pamunkey River At Rt. 604 West,8-XDW000.67,SS,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,020801061001,Pamunkey River-Hollyfield Pond,YO-J,YO31,020801061004,Piedmont,PRO,,,01/22/2009,12/22/2014,25,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8594019.2995,4536702.244,37.696944444,-77.201388888,"SS=Varied, refer_to_the_individual_special_study_QAPP_and_documentation.",1003,Unnamed tributary to XDW,Ut To Pamunkey R. At Rt. 604,8-XDX000.38,SS,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,020801061001,Pamunkey River-Hollyfield Pond,YO-J,YO31,020801061004,Piedmont,PRO,,Downstream of Townsend Farm,03/01/2001,12/28/2009,16,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8725281.6896,4573570.4187,37.958539,-78.380539,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1004,Buck Island Creek,Route 53 Bridge,2-BID000.59,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,020802040403,Buck Island Creek,JR-D,JR16,020802040404,Valley,VRO,,,,,,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8517579.8912,4426646.7694,36.910556,-76.514722,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1005,Chuckatuck Creek,Chuckatuck Creek Benstress,2-CKT001.53,TM,ESTURY,Station sample at estuary (freshwater mix with saltwater),AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,020802060905,Chuckatuck Creek,JL-I,JL42,020802060906,Tidewater,TRO,,,02/08/2024,11/07/2024,7,,,,,,,Estuary,"a partially enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea Estuaries form a transition zone between river environments and maritime environments. The sea water entering the estuary is diluted by the fresh water flowing from rivers and streams."
-8917269.7646,4541071.1012,37.727991667,-80.105197222,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1006,Cast Steel Run,Rt. 600 Crossing,2-CSR003.94,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,APROB,Ambient Probabilistic Station,,,BIO,Biological Monitoring Site,020802010404,Potts Creek-Cast Steel Run,JU-D,JU19,020802010405,Blue Ridge,BRRO,VAEQ99-596,,05/04/2005,09/11/2014,7,,,,05/04/2005,09/11/2014,8,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8546306.5537,4473894.5953,37.249167,-76.772778,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1007,Powhatan Creek,Powhatan Creek Benstress,2-POW004.48,TM,ESTURY,Station sample at estuary (freshwater mix with saltwater),AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,020802060702,Powhatan Creek,JL-G,JL31,020802060704,Tidewater,TRO,Benstress,,01/30/2024,11/06/2024,7,,,,,,,Estuary,"a partially enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea Estuaries form a transition zone between river environments and maritime environments. The sea water entering the estuary is diluted by the fresh water flowing from rivers and streams."
-8733581.7821,4588711.1814,38.0657,-78.4551,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1008,Town Branch,Dunlora Drive,2-TWN000.33,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,020802040401,Rivanna River-Meadow Creek,JR-D,JR14,020802040404,Valley,VRO,,,,,,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8744495.4213,4514598.7066,37.539666667,-78.553138889,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1009,upstream of Rte 633,Upstream Of Rte 633,2BBYN000.59,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,BIO,Biological Monitoring Site,020802031303,Slate River-Horsepen Creek,JM-M,JM53,020802031401,Piedmont,PRO,,,03/09/2009,11/20/2014,6,,,,03/09/2009,11/20/2014,10,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8745427.1317,4515099.2808,37.543232185,-78.561508586,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1010,Rte. 638 US of Bryant Creek confluence,Rte. 638 Us Of Bryant Creek Confluence,2BHOX000.62,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,BIO,Biological Monitoring Site,020802031303,Slate River-Horsepen Creek,JM-M,JM53,020802031401,Piedmont,PRO,,,07/19/2005,11/12/2024,33,,,,03/09/2009,03/19/2024,15,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8744343.9279,4510980.4114,37.513889,-78.551778,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1011,Horsepen Creek at VA-639 State Forest Rd,Horsepen Creek At Va-639 State Forest Rd,2BHOX003.02,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,020802031303,Slate River-Horsepen Creek,JM-M,JM53,020802031401,Piedmont,PRO,,2025 TM station,,,,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8745249.9572,4508883.2213,37.498944,-78.559917,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1012,Horsepen Creek at WMA access Rd,Horsepen Creek At Wma Access Rd,2BHOX004.30,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,020802031303,Slate River-Horsepen Creek,JM-M,JM53,020802031401,Piedmont,PRO,,2025 benthic TM site,,,,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8749903.6685,4522736.6616,37.597611,-78.601722,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1013,Ripley Creek at Howardsville Rd,Ripley Creek At Howardsville Rd,2BRIP002.90,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,020802031304,Walton Fork-Ripley Creek,JM-M,JM54,020802031401,Piedmont,PRO,,2025 TM site as Walton Fork trib,,,,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8748490.5789,4526503.5569,37.624417,-78.589028,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1014,Walton Fork at Howardsville Rd,Walton Fork At Howardsville Rd,2BWTN005.30,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,020802031304,Walton Fork-Ripley Creek,JM-M,JM54,020802031401,Piedmont,PRO,,2025 TM station for benthic TMDL,,,,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8739638.453,4582480.7267,38.021622,-78.509508,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1015,x-trib moores creek,Upstream Cherry Avenue,2BXRC001.15,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,BIO,Biological Monitoring Site,020802040402,Moores Creek,JR-D,JR15,020802040404,Valley,VRO,,,04/29/2002,10/04/2017,7,,,,04/29/2002,10/04/2017,8,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8900280.5551,4445849.8479,37.048361111,-79.952580556,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1016,Buck Run,Rt. 731 Bridge,4ABCE001.32,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,,,030101010503,Blackwater River-Madcap Creek,RU-E,RU22,030101010601,Blue Ridge,BRRO,,,04/29/2010,12/13/2022,50,,,,04/29/2010,10/17/2022,25,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8888242.8982,4445381.0644,37.045,-79.844444444,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1017,Blackwater River,Rt. 122 Bridge At Gage (Franklin Co),4ABWR032.32,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,GAGE,Station with stream gage,,,030101010503,Blackwater River-Madcap Creek,RU-E,RU22,030101010601,Blue Ridge,BRRO,,Collocated with gauge 02056900,07/23/1979,10/28/2024,295,,,,04/24/2024,04/24/2024,1,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8805851.0635,4463155.0846,37.172333,-79.104306,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1018,East Little Seneca Creek,East Little Seneca Creek @ Rte 698.,4AELS003.79,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,,,030101020102,Seneca Creek,RU-P,RU61,030101020104,Blue Ridge,BRRO,,,04/03/2023,10/09/2024,6,,,,04/03/2023,04/10/2024,6,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8782551.2261,4459453.6142,37.145833334,-78.895,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1019,Entry Creek,Entry Cr @ Rt 601,4AENT001.64,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,030101020206,Little Falling River-Entry Creek,RU-Q,RU70,030101020207,Blue Ridge,BRRO,,,08/08/2005,10/09/2024,30,,,,04/24/2015,04/10/2024,10,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8823677.5936,4468651.6013,37.211666667,-79.264444445,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1020,Flat Creek,Flat Cr @ Rt. 696 Br,4AFCA001.40,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,030101011504,Flat Creek,RU-O,RU58,030101011505,Blue Ridge,BRRO,,,08/20/1992,10/16/2024,117,,,,06/07/1999,03/05/2024,18,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8817585.9437,4480150.6616,37.293888889,-79.209722223,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1021,Flat Creek,Flat Cr @ Rt 622 Bridge,4AFCA010.95,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,BIO,Biological Monitoring Site,030101011504,Flat Creek,RU-O,RU58,030101011505,Blue Ridge,BRRO,,,03/07/2007,09/26/2023,11,,,,03/07/2007,09/26/2023,14,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8779830.083,4390394.3986,36.649722222,-78.870555555,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1022,Grassy Creek,Grassy Cr @ Rt 744,4AGSY004.60,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,,,030101040404,Dan River-John H Kerr Reservoir-Grassy Creek,RD-L,RD51,030101040703,Blue Ridge,BRRO,,,06/08/2010,10/05/2023,29,,,,06/08/2010,10/05/2023,33,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8894558.7827,4446683.652,37.054339,-79.901181,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1023,Little Creek,0.15 Mi. Upstr Of Rt. 775,4ALLE000.75,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,,,030101010503,Blackwater River-Madcap Creek,RU-E,RU22,030101010601,Blue Ridge,BRRO,,2022 Probmon site VA-2136,,,,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8791178.4867,4462906.7708,37.170555556,-78.9725,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1024,Molly Creek,Mollys Creek At Rt. 648,4AMEY000.40,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,030101020204,Mollys Creek,RU-Q,RU68,030101020205,Blue Ridge,BRRO,,,12/04/2002,11/25/2024,28,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8804103.9164,4474049.9351,37.250277778,-79.088611111,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1025,Molly Creek,"Private Road Off Rt. 655, Below Rustburg",4AMEY016.24,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,030101020204,Mollys Creek,RU-Q,RU68,030101020205,Blue Ridge,BRRO,,Coords and description same as 4AMEY016.00 - synonyms with partially disjunct data record?,11/17/1988,11/26/1990,42,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8846004.8944,4502493.9046,37.453394,-79.465014,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1026,North Otter Creek,North Otter Creek At Hurricane Drive,4ANOT006.97,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,030101011402,North Otter Creek,RU-N,RU50,030101011404,Blue Ridge,BRRO,North Otter Creek,,,,,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8783950.1411,4396759.5467,36.695583333,-78.907566667,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1027,Poplar Creek,"Poplar Creek Near Summit Rd. Brg, S. Bo",4APDA000.35,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,030101040404,Dan River-John H Kerr Reservoir-Grassy Creek,RD-L,RD51,030101040703,Blue Ridge,BRRO,# 15,,03/06/2008,12/17/2018,22,,,,03/06/2008,10/10/2018,18,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8781592.6416,4397604.149,36.701666667,-78.886388889,"TM=Benthic_stressors, Trace_elements, Organic_carbon, Bacteria, Field_Parameters.",1028,Reedy Creek,Reedy Cr @ Ash St- Sobo,4ARAC000.92,TM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,BIO,Biological Monitoring Site,030101040404,Dan River-John H Kerr Reservoir-Grassy Creek,RD-L,RD51,030101040703,Blue Ridge,BRRO,,,03/06/2008,09/26/2022,24,,,,03/06/2008,10/10/2018,18,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
